TIME,RPM,SPEED,COOLANT_TEMP,INTAKE_TEMP,MAF,THROTTLE_POS,ENGINE_LOAD
20170226124735,2625,24,88,58,7.7700000000000005,18,7
20170226124736,2296,24,88,58,7.42,19,7
20170226124737,2057,20,88,58,7.42,19,10
20170226124738,2057,17,88,58,6.44,18,8
20170226124739,1782,17,88,59,5.8100000000000005,18,8
20170226124740,1532,16,88,59,5.8100000000000005,18,9
20170226124741,1532,16,88,59,7.98,21,18
20170226124742,1558,12,88,59,13.370000000000001,23,18
20170226124743,1558,14,88,59,13.370000000000001,23,20
20170226124744,1786,14,88,59,18.27,25,28
20170226124745,2134,16,88,59,25.900000000000002,28,28
20170226124746,2134,20,88,58,25.900000000000002,28,30
20170226124748,2471,20,88,58,29.61,29,29
20170226124749,2787,22,88,57,32.62,29,29
20170226124750,2787,25,88,57,32.62,29,33
20170226124751,3166,25,88,57,47.53,35,35
20170226124752,3028,27,88,55,8.75,18,35
20170226124753,3028,30,88,55,8.75,18,23
20170226124754,2326,30,87,55,34.300000000000004,32,36
20170226124755,2552,30,87,54,35.63,32,36
20170226124756,2552,34,87,53,35.63,31,31
20170226124757,2737,34,87,53,26.39,26,18
20170226124758,2779,37,87,53,14.42,26,18
20170226124759,2779,37,88,54,14.42,24,25
20170226124800,2848,37,88,54,32.06,29,26
20170226124801,2970,39,88,52,32.06,29,26
20170226124802,2970,40,88,51,32.06,29,28
20170226124803,3130,40,88,51,43.12,33,33
20170226124804,3328,43,88,50,43.12,33,33
20170226124805,3526,44,88,48,51.31,33,35
20170226124806,3526,48,88,48,51.31,35,39
20170226124807,3805,48,88,48,84.35000000000001,44,39
20170226124808,4025,50,88,44,84.35000000000001,44,55
20170226124809,4025,50,88,44,11.06,18,27
20170226124811,3147,55,88,46,57.61,38,27
20170226124812,3147,58,88,44,57.61,38,42
20170226124813,3233,58,88,44,9.94,18,42
20170226124814,3172,58,88,46,13.3,18,7
20170226124815,3172,57,88,46,13.3,22,13
20170226124816,3136,57,88,47,23.17,25,13
20170226124817,3170,57,88,47,23.17,25,19
20170226124818,3170,57,88,47,26.11,27,22
20170226124819,3219,57,88,47,36.75,27,22
20170226124820,3219,58,88,46,36.75,31,33
20170226124821,3344,58,88,46,38.78,18,33
20170226124822,2704,60,88,46,28.63,18,8
20170226124823,2704,60,88,46,28.63,28,16
20170226124824,2720,60,88,46,12.74,22,16
20170226124825,2726,61,88,46,12.74,22,13
20170226124826,2726,61,88,46,16.87,25,20
20170226124827,2755,61,88,46,24.080000000000002,25,20
20170226124828,2755,61,88,46,24.080000000000002,27,22
20170226124829,2796,61,87,46,24.080000000000002,27,22
20170226124830,2837,62,87,46,24.57,27,22
20170226124831,2837,63,87,46,24.57,27,22
20170226124832,2869,63,87,46,25.060000000000002,27,22
20170226124833,2910,64,87,46,25.060000000000002,27,22
20170226124834,2910,64,87,46,25.48,27,24
20170226124835,2945,65,87,46,28.21,27,24
20170226124836,2945,66,87,45,28.21,28,25
20170226124838,2982,66,87,45,30.8,29,25
20170226124839,3021,66,87,44,32.27,29,26
20170226124840,3021,67,87,44,32.27,29,26
20170226124841,3032,67,87,44,28.77,28,26
20170226124842,3022,68,87,43,28.77,28,24
20170226124843,3022,67,87,43,29.89,29,26
20170226124844,3033,67,87,43,31.01,29,26
20170226124845,3033,67,87,43,31.01,29,25
20170226124846,3052,67,86,43,30.73,29,25
20170226124847,3079,68,86,43,30.87,29,25
20170226124848,3079,69,86,43,30.87,29,25
20170226124849,3073,69,86,43,9.17,18,25
20170226124850,2976,68,86,43,9.17,18,7
20170226124851,2976,67,86,43,9.03,18,9
20170226124852,2901,67,86,44,12.46,21,9
20170226124853,2857,65,86,44,12.46,21,11
20170226124854,2857,63,86,44,12.46,21,15
20170226124855,2832,63,86,44,27.51,28,15
20170226124856,2851,63,86,43,27.51,28,25
20170226124857,2851,63,85,43,22.96,18,7
20170226124858,2773,63,85,43,8.47,20,7
20170226124859,2682,62,85,43,8.47,20,11
20170226124900,2682,62,85,43,15.19,23,20
20170226124901,2648,60,85,43,28.84,28,20
20170226124902,2664,59,85,43,28.84,28,29
20170226124904,2664,60,84,43,31.92,30,36
20170226124905,2744,60,84,42,53.97,40,36
20170226124906,2885,62,84,39,53.97,40,56
20170226124907,2885,62,84,39,69.79,50,65
20170226124908,3106,64,84,34,81.27,55,65
20170226124909,3106,70,84,33,81.27,55,62
20170226124910,3290,70,84,33,38.64,27,18
20170226124911,3321,73,84,34,24.080000000000002,27,18
20170226124912,3321,74,84,37,24.080000000000002,26,18
20170226124913,3347,74,84,37,35.35,31,18
20170226124914,3399,75,84,38,35.35,31,27
20170226124915,3399,76,84,38,36.89,34,36
20170226124916,3468,76,84,38,45.85,31,36
20170226124917,3489,78,84,37,45.85,31,22
20170226124918,3489,78,84,37,24.36,25,16
20170226124919,3457,78,84,38,22.05,25,16
20170226124920,3410,77,84,39,22.05,25,16
20170226124921,3410,77,84,39,21.56,25,19
20170226124922,3372,76,84,39,38.99,31,19
20170226124923,3366,75,84,38,38.99,31,29
20170226124924,3366,75,84,38,32.97,26,17
20170226124925,3293,75,84,38,23.38,25,17
20170226124926,3293,73,84,38,23.38,25,18
20170226124928,3210,73,84,38,26.46,28,25
20170226124929,3186,72,84,38,31.64,29,25
20170226124930,3160,71,84,38,31.64,29,25
20170226124931,3160,71,84,38,20.09,23,11
20170226124932,3102,71,84,38,13.86,22,11
20170226124933,3102,69,84,38,13.86,22,15
20170226124934,3076,69,84,38,19.81,24,16
20170226124935,3065,68,84,39,28.14,24,16
20170226124936,3065,68,84,38,28.14,27,22
20170226124937,3082,68,84,38,29.89,29,24
20170226124938,3106,69,84,38,29.330000000000002,28,24
20170226124939,3106,69,84,37,29.330000000000002,28,23
20170226124940,3113,69,84,37,25.48,27,23
20170226124941,3117,69,84,37,25.13,27,20
20170226124942,3117,70,84,37,25.13,27,20
20170226124943,3105,70,84,37,18.2,23,20
20170226124944,3085,69,84,37,20.580000000000002,23,14
20170226124945,3085,69,84,37,20.580000000000002,25,17
20170226124946,3071,69,84,37,20.72,25,17
20170226124947,3053,68,84,37,20.72,25,15
20170226124948,3053,68,84,37,13.72,19,8
20170226124949,2965,68,84,38,9.52,18,8
20170226124951,2880,66,84,38,9.52,18,7
20170226124952,2880,64,84,38,12.39,20,10
20170226124953,2789,64,84,38,16.73,25,10
20170226124954,2757,62,84,38,16.73,25,21
20170226124955,2757,62,84,38,23.17,25,21
20170226124956,2736,62,84,37,21.84,21,21
20170226124957,2649,61,84,37,21.84,21,8
20170226124958,2649,61,84,37,12.46,23,18
20170226124959,2610,60,84,37,32.55,31,18
20170226125000,2650,58,84,37,32.55,31,33
20170226125001,2650,58,84,37,26.88,21,7
20170226125002,2584,59,84,37,8.05,18,7
20170226125003,2584,57,84,37,8.05,18,7
20170226125004,2492,57,84,37,7.63,18,7
20170226125005,2403,55,84,37,7.42,18,7
20170226125006,2403,53,84,37,7.42,18,7
20170226125007,2345,53,84,37,7.28,18,7
20170226125008,2204,52,84,38,7.0,18,7
20170226125009,2204,50,84,38,7.0,18,8
20170226125010,1959,50,83,38,6.3,18,8
20170226125011,1137,42,83,39,4.83,18,9
20170226125012,1137,39,83,39,4.83,18,12
20170226125013,1015,39,83,39,4.62,18,12
20170226125014,925,28,83,39,4.41,18,11
20170226125015,925,19,83,39,4.41,18,13
20170226125016,903,19,83,40,4.48,17,13
20170226125017,904,15,83,40,4.41,17,12
20170226125018,904,9,83,40,4.41,17,12
20170226125019,937,9,83,40,5.46,18,12
20170226125021,1344,6,83,40,15.19,18,22
20170226125022,1344,6,83,40,15.19,25,34
20170226125023,1942,6,83,41,24.080000000000002,27,34
20170226125024,2625,9,83,40,36.75,27,28
20170226125025,2625,14,83,40,36.75,31,32
20170226125026,3415,14,83,40,42.07,31,32
20170226125027,4328,20,83,40,42.07,31,35
20170226125028,4328,22,83,40,65.31,17,8
20170226125029,2694,22,82,40,17.990000000000002,24,8
20170226125030,2897,24,82,41,17.990000000000002,24,24
20170226125031,2897,25,82,41,39.69,33,32
20170226125032,3368,25,82,40,44.17,33,32
20170226125033,3786,30,82,39,44.17,33,32
20170226125034,3786,30,82,39,42.910000000000004,31,22
20170226125035,3973,33,82,38,32.480000000000004,28,22
20170226125036,3973,35,83,38,32.480000000000004,28,22
20170226125037,4084,35,83,38,14.21,18,11
20170226125038,2714,36,83,38,34.51,31,11
20170226125039,2714,37,83,38,34.51,31,33
20170226125040,2926,37,83,38,38.85,32,33
20170226125041,3112,40,83,37,38.43,32,32
20170226125042,3112,41,84,37,38.43,29,17
20170226125043,3158,41,84,37,20.09,24,17
20170226125044,3133,42,84,37,19.67,24,16
20170226125045,3133,41,84,37,19.67,22,9
20170226125046,2935,41,84,37,8.89,18,9
20170226125047,2602,40,84,37,8.89,18,7
20170226125048,2602,34,84,37,7.7700000000000005,17,8
20170226125049,2209,34,84,38,7.7700000000000005,17,8
20170226125050,1845,30,84,38,7.7700000000000005,17,9
20170226125051,1845,30,85,38,6.79,18,11
20170226125052,1203,24,85,38,6.23,17,11
20170226125054,1033,20,85,39,6.23,17,15
20170226125055,1033,16,85,39,5.88,17,14
20170226125056,960,16,85,39,4.41,17,14
20170226125057,981,9,85,39,4.41,17,11
20170226125058,981,6,85,39,4.41,17,13
20170226125059,931,6,85,39,4.9,20,13
20170226125100,1253,3,85,40,4.9,20,22
20170226125101,1253,4,86,40,11.13,17,11
20170226125102,1191,4,86,41,11.97,25,11
20170226125103,2005,6,86,42,11.97,25,31
20170226125104,2005,9,86,42,29.26,30,34
20170226125105,3068,9,86,40,47.53,35,34
20170226125106,4107,16,86,40,61.6,35,37
20170226125107,4107,20,86,40,61.6,19,8
20170226125108,2502,20,86,40,16.52,25,32
20170226125109,2505,21,86,40,46.9,25,32
20170226125110,2505,24,85,39,46.9,36,45
20170226125111,2983,24,85,39,53.13,36,36
20170226125113,3279,27,85,37,41.93,36,36
20170226125114,3279,29,85,37,41.93,32,31
20170226125115,3438,29,86,37,43.54,33,40
20170226125116,3883,30,86,37,82.18,33,40
20170226125117,3883,35,86,34,82.18,41,45
20170226125118,3435,35,86,34,10.01,19,45
20170226125119,2811,38,86,37,41.79,19,25
20170226125120,2811,38,86,36,41.79,33,37
20170226125121,2936,38,86,36,44.17,34,37
20170226125122,2977,40,86,36,17.36,34,35
20170226125123,2977,40,86,36,17.36,23,19
20170226125124,2846,40,86,36,31.080000000000002,27,21
20170226125125,2750,38,86,36,21.35,27,21
20170226125126,2750,37,86,36,21.35,26,22
20170226125127,2632,37,86,36,18.900000000000002,24,19
20170226125128,2499,35,86,37,21.56,24,19
20170226125129,2499,34,87,37,21.56,26,27
20170226125130,2480,34,87,37,36.61,33,25
20170226125131,2446,34,87,36,13.23,33,25
20170226125132,2446,33,87,37,13.23,22,14
20170226125133,2204,33,87,37,17.78,25,25
20170226125134,2057,29,87,37,13.44,25,25
20170226125135,2057,27,87,37,13.44,17,9
20170226125136,1386,27,87,37,5.46,17,9
20170226125137,1041,23,87,37,5.46,17,11
20170226125138,1041,16,87,37,4.83,17,11
20170226125139,975,16,87,38,4.41,17,11
20170226125140,985,14,87,38,4.41,17,11
20170226125141,985,14,87,38,4.41,17,11
20170226125142,898,7,87,39,4.48,17,11
20170226125144,1384,2,87,39,4.48,17,23
20170226125145,1384,2,87,39,12.39,23,29
20170226125146,1794,4,87,40,19.740000000000002,25,29
20170226125147,2443,10,87,40,19.740000000000002,25,23
20170226125148,2443,10,87,40,14.21,22,15
20170226125149,2522,12,87,39,15.120000000000001,23,15
20170226125150,2522,13,88,40,15.120000000000001,23,20
20170226125151,2878,13,87,40,25.62,26,20
20170226125152,3421,14,87,40,16.59,17,20
20170226125153,3421,18,87,40,16.59,17,8
20170226125154,1699,18,87,40,9.17,20,10
20170226125155,2340,20,87,40,9.59,20,10
20170226125156,2340,21,87,40,9.59,20,10
20170226125157,2528,21,87,40,10.08,20,9
20170226125158,2678,23,87,40,9.52,20,9
20170226125159,2696,24,87,40,9.52,19,9
20170226125200,2696,24,87,40,9.73,20,9
20170226125201,2724,24,87,40,10.5,20,9
20170226125202,2782,24,87,40,10.5,20,9
20170226125203,2782,24,87,40,10.92,20,10
20170226125204,2808,25,87,40,11.200000000000001,20,10
20170226125205,2808,25,87,40,11.200000000000001,20,10
20170226125206,2876,25,87,40,11.97,21,10
20170226125208,2967,25,87,40,12.74,21,10
20170226125209,3091,27,87,40,12.74,21,10
20170226125210,3091,27,87,40,12.530000000000001,21,10
20170226125211,3231,27,87,40,12.74,20,10
20170226125212,3231,29,87,40,12.74,20,9
20170226125213,3346,29,87,40,11.69,19,9
20170226125214,3383,29,87,41,11.83,19,9
20170226125215,3383,30,87,41,11.83,19,8
20170226125216,3429,30,87,41,11.97,19,9
20170226125217,3341,30,87,41,10.01,17,9
20170226125218,3341,30,87,41,10.01,17,7
20170226125219,3118,30,87,41,9.73,18,8
20170226125220,2897,27,87,41,10.92,20,8
20170226125221,2897,26,87,40,10.92,20,10
20170226125222,2896,26,87,40,12.18,20,10
20170226125223,2885,25,87,39,8.61,17,10
20170226125224,2885,25,87,39,8.61,17,7
20170226125225,2720,25,87,39,7.98,17,7
20170226125226,2544,24,87,39,7.7700000000000005,17,7
20170226125227,2544,22,87,39,7.7700000000000005,17,7
20170226125228,2385,22,87,39,7.42,17,7
20170226125229,2216,21,87,39,7.42,17,8
20170226125230,2216,19,87,39,6.93,17,8
20170226125231,1456,19,87,39,5.25,17,8
20170226125233,1028,17,87,39,5.25,17,11
20170226125234,1028,10,87,39,4.83,17,11
20170226125235,939,10,87,40,4.48,17,11
20170226125236,894,5,87,40,4.48,17,12
20170226125237,894,3,87,40,4.41,17,13
20170226125238,892,3,87,40,4.41,17,13
20170226125239,879,1,87,40,4.41,17,13
20170226125240,879,1,87,40,4.41,17,13
20170226125241,881,1,87,41,4.41,17,13
20170226125242,881,0,87,41,4.41,17,12
20170226125243,881,0,87,41,4.34,17,12
20170226125244,803,0,87,41,3.99,17,12
20170226125245,795,1,87,42,3.99,17,13
20170226125246,795,1,87,42,4.83,17,15
20170226125247,981,4,87,42,9.73,21,15
20170226125248,1671,5,87,43,9.73,21,21
20170226125249,1671,5,87,43,15.75,24,21
20170226125250,2362,9,87,43,18.900000000000002,24,21
20170226125251,2769,12,88,43,21.77,24,18
20170226125252,2769,15,87,43,21.77,26,25
20170226125253,3152,15,87,43,40.32,31,25
20170226125254,3344,16,87,42,40.32,31,29
20170226125255,3344,21,87,42,9.52,17,9
20170226125257,1503,21,87,42,12.81,23,9
20170226125258,2455,21,87,43,12.81,23,18
20170226125259,2455,22,87,43,26.04,27,24
20170226125300,2955,22,87,43,28.21,28,24
20170226125301,3403,27,87,43,28.21,28,23
20170226125302,3403,27,87,43,28.42,25,13
20170226125303,3653,30,87,42,18.69,25,13
20170226125304,3653,32,87,41,18.69,23,13
20170226125305,3777,32,87,41,18.06,22,13
20170226125306,3810,34,87,40,18.41,22,11
20170226125307,3810,34,87,40,18.41,23,13
20170226125308,3856,34,87,40,26.11,25,13
20170226125309,3944,34,87,40,22.68,25,16
20170226125310,3944,35,87,40,22.68,17,8
20170226125311,2553,35,87,40,17.36,17,8
20170226125312,2498,35,87,40,17.36,17,7
20170226125313,2498,34,87,40,14.56,23,16
20170226125314,2527,34,87,40,10.08,18,16
20170226125315,2527,34,87,40,10.08,18,8
20170226125316,2380,34,87,40,7.7,17,8
20170226125317,2174,31,87,40,7.28,17,8
20170226125318,2174,28,87,40,7.28,17,9
20170226125319,1987,28,87,40,7.0,18,9
20170226125320,1867,27,87,40,7.0,18,10
20170226125321,1867,25,87,40,16.1,24,25
20170226125322,1933,25,87,40,6.79,17,25
20170226125324,1023,25,87,40,6.79,17,10
20170226125325,1023,24,87,40,4.83,17,11
20170226125326,953,24,87,40,4.55,17,11
20170226125327,947,21,87,40,4.55,17,11
20170226125328,947,17,87,40,4.41,17,11
20170226125329,951,17,87,41,4.41,17,11
20170226125330,951,8,87,41,4.41,17,17
20170226125331,1450,8,87,41,12.88,23,17
20170226125332,2173,9,87,42,20.51,23,22
20170226125333,2173,12,87,42,20.51,25,20
20170226125334,2769,12,87,42,17.92,24,20
20170226125335,2916,16,87,41,20.02,24,16
20170226125336,2916,16,87,41,20.02,25,19
20170226125337,3153,16,87,41,25.62,26,11
20170226125338,3161,17,87,42,10.71,26,11
20170226125339,3161,16,87,42,10.71,19,7
20170226125340,2615,16,87,43,7.98,17,7
20170226125341,2020,14,87,42,7.98,17,8
20170226125342,2020,10,87,42,7.5600000000000005,19,12
20170226125343,1853,10,87,43,11.83,22,12
20170226125344,1853,10,87,43,11.83,22,17
20170226125345,2082,10,87,43,15.4,24,24
20170226125346,2448,11,87,43,24.64,24,24
20170226125347,2448,14,87,43,24.64,27,23
20170226125349,2899,14,87,43,20.44,19,8
20170226125350,2361,16,87,44,7.98,19,8
20170226125351,2361,11,87,44,7.98,18,11
20170226125352,1813,11,87,44,8.75,20,11
20170226125353,1588,9,87,44,7.7700000000000005,20,11
20170226125354,1588,9,87,44,7.7700000000000005,20,13
20170226125355,1499,9,87,44,7.7,20,13
20170226125356,1346,9,87,45,4.9,20,13
20170226125357,1346,8,87,45,4.9,17,11
20170226125358,981,8,87,45,4.69,17,11
20170226125359,887,6,87,45,4.69,17,12
20170226125400,887,6,87,45,4.2700000000000005,17,13
20170226125401,867,1,87,45,4.34,17,13
20170226125402,828,1,87,45,4.34,17,12
20170226125403,828,1,87,45,4.9,19,22
20170226125404,672,0,87,45,7.07,20,22
20170226125405,940,1,87,46,7.07,20,11
20170226125406,940,1,87,46,4.34,17,13
20170226125407,835,3,87,46,4.41,17,13
20170226125408,815,1,87,46,4.41,17,12
20170226125409,815,0,88,46,4.2700000000000005,17,12
20170226125410,830,0,88,46,5.32,20,12
20170226125411,1088,0,88,46,5.32,20,20
20170226125413,1088,0,88,46,4.55,17,14
20170226125414,901,2,88,46,5.39,17,14
20170226125415,879,2,88,46,5.39,17,15
20170226125416,879,2,88,46,5.18,17,15
20170226125417,875,0,88,46,5.04,17,15
